seq, timestamp, timefinished, raw_temp_0, raw_temp_1, raw_volt_0, raw_volt_1, temp_0, temp_1, press, press_fuzzy, volt_in, duty, duty_ss, duty_fuzzy, idx_strategy
1, 0.0431520938873291, 11.349104642868042, 0.0, 0.0, 0.4920150151066622, 0.5560169682912687, 13.534, 13.534, -0.03393618579668574, 0, 0.5560169682912687, 0.0, 0.0, 0.0, 0
2, 11.505288124084473, 11.524356842041016, 22.25, 22.75, 0.4920150151066622, 0.5460166631061739, 31.621025000000003, 32.027475, -0.03393618579668574, -0.0014140077415285724, 0.5460166631061739, 1.0, 1.2708710764804325, 0.0, 0
3, 11.750290870666504, 11.759292364120483, 22.5, 23.0, 0.4960151371807001, 0.5600170903653066, 31.82425, 32.2307, -0.016935666982024505, -0.0028280154830571448, 0.5600170903653066, 1.0, 1.2708710764804325, 0.0, 0
4, 12.000304698944092, 12.009562253952026, 22.25, 23.25, 0.4960151371807001, 0.5540169072542498, 31.621025000000003, 32.433925, -0.016935666982024505, -0.0035336682739748326, 0.5540169072542498, 1.0, 1.2708710764804325, 0.0, 0
5, 12.250354051589966, 12.25946307182312, 22.75, 22.75, 0.49001495406964324, 0.5560169682912687, 32.027475, 32.027475, -0.04243644520401624, -0.00423932106489252, 0.5560169682912687, 1.0, 1.2708710764804325, 0.0, 0
6, 12.500382661819458, 12.511417865753174, 22.25, 22.5, 0.49001495406964324, 0.5700173955504014, 31.621025000000003, 31.82425, -0.04243644520401624, -0.00600750628172653, 0.5700173955504014, 1.0, 1.2708710764804325, 0.0, 0
7, 12.750309228897095, 12.759763956069946, 22.25, 23.0, 0.4960151371807001, 0.5580170293282877, 31.621025000000003, 32.2307, -0.016935666982024505, -0.0077756914985605404, 0.5580170293282877, 1.0, 1.2708710764804325, 0.0, 0
8, 13.000304937362671, 13.00924038887024, 22.5, 23.0, 0.4960151371807001, 0.5660172734763634, 31.82425, 32.2307, -0.016935666982024505, -0.008481344289478228, 0.5660172734763634, 1.0, 1.2708710764804325, 0.0, 0
9, 13.250311374664307, 13.260003805160522, 22.25, 23.0, 0.4940150761436811, 0.5700173955504014, 31.621025000000003, 32.2307, -0.02543592638935524, -0.009186997080395916, 0.5700173955504014, 1.0, 1.2708710764804325, 0.0, 0
10, 13.501624345779419, 13.518829584121704, 22.5, 22.75, 0.4920150151066622, 0.5760175786614582, 31.82425, 32.027475, -0.03393618579668574, -0.010246827346619051, 0.5760175786614582, 1.0, 1.2708710764804325, 0.0, 0
11, 13.750310897827148, 13.759573221206665, 22.5, 23.0, 0.4960151371807001, 0.5740175176244393, 31.82425, 32.2307, -0.016935666982024505, -0.011660835088147622, 0.5740175176244393, 1.0, 1.2708710764804325, 0.0, 0
12, 14.00031304359436, 14.009572982788086, 22.25, 22.25, 0.4960151371807001, 0.5680173345133824, 31.621025000000003, 31.621025000000003, -0.016935666982024505, -0.01236648787906531, 0.5680173345133824, 1.0, 1.2708710764804325, 0.0, 0
13, 14.25034499168396, 14.259631156921387, 22.25, 22.75, 0.4960151371807001, 0.5800177007354961, 31.621025000000003, 32.027475, -0.016935666982024505, -0.013072140669982997, 0.5800177007354961, 1.0, 1.2708710764804325, 0.0, 0
14, 14.500323057174683, 14.509817361831665, 22.5, 23.25, 0.4960151371807001, 0.5760175786614582, 31.82425, 32.433925, -0.016935666982024505, -0.013777793460900687, 0.5760175786614582, 1.0, 1.2708710764804325, 0.0, 0
