seq, timestamp, timefinished, raw_temp_0, raw_temp_1, raw_volt_0, raw_volt_1, temp_0, temp_1, press, press_fuzzy, volt_in, duty, duty_ss, duty_fuzzy, idx_strategy
1, 0.019106388092041016, 0.02938389778137207, 0.0, 0.0, 0.5080155034028138, 0.5620171514023256, 13.534, 13.534, 0.03406588946195849, 0, 0.5620171514023256, 0.0, 0.0, 0.0, 0
2, 0.2503030300140381, 0.25650787353515625, 25.0, 26.5, 0.5120156254768518, 0.5480167241431929, 33.8565, 35.07585, 0.05106640827661996, 0, 0.5480167241431929, 1.0, 2415.2133866003137, 0.0, 0
3, 0.5003066062927246, 0.5060172080993652, 25.25, 26.5, 0.5100155644398328, 0.5500167851802118, 34.059725, 35.07585, 0.04256614886928922, 0, 0.5500167851802118, 1.0, 2414.1084508017652, 0.0, 0
4, 0.7503073215484619, 0.756629228591919, 25.25, 26.25, 0.5120156254768518, 0.5540169072542498, 34.059725, 34.872625, 0.05106640827661996, 0, 0.5540169072542498, 1.0, 2413.0041405718366, 0.0, 0
5, 1.0002970695495605, 1.0065462589263916, 25.25, 26.0, 0.5100155644398328, 0.5740175176244393, 34.059725, 34.669399999999996, 0.04256614886928922, 0, 0.5740175176244393, 1.0, 2411.90050089693, 0.0, 0
6, 1.2502973079681396, 1.2564573287963867, 25.25, 26.0, 0.5140156865138706, 0.5720174565874203, 34.059725, 34.669399999999996, 0.05956666768395022, 0, 0.5720174565874203, 1.0, 2410.7975140007698, 0.0, 0
7, 1.500305414199829, 1.5065464973449707, 25.25, 25.75, 0.5100155644398328, 0.5700173955504014, 34.059725, 34.466175, 0.04256614886928922, 0, 0.5700173955504014, 1.0, 2409.6951896782098, 0.0, 0
8, 1.7503046989440918, 1.7568438053131104, 25.25, 26.0, 0.5100155644398328, 0.5740175176244393, 34.059725, 34.669399999999996, 0.04256614886928922, 0, 0.5740175176244393, 1.0, 2408.5935187815553, 0.0, 0
9, 2.000351905822754, 2.008565902709961, 25.25, 25.75, 0.5080155034028138, 0.5760175786614582, 34.059725, 34.466175, 0.03406588946195849, 0, 0.5760175786614582, 1.0, 2407.49250483046, 0.0, 0
10, 2.250335931777954, 2.2572617530822754, 25.25, 26.25, 0.5120156254768518, 0.5700173955504014, 34.059725, 34.872625, 0.05106640827661996, 0, 0.5700173955504014, 1.0, 2406.39214386579, 0.0, 0
