seq, timestamp, timefinished, raw_temp_0, raw_temp_1, raw_volt_0, raw_volt_1, temp_0, temp_1, press, volt_in, duty
1, 0.0028357505798339844, 0.00977635383605957, 0.0, 0.0, 0.4700143436994538, 0.5620171514023256, 13.534, 13.534, -0.12743903927732148, 0.5620171514023256, 0.0
2, 0.25037503242492676, 0.25644946098327637, 26.25, 26.75, 0.4720144047364727, 0.5660172734763634, 34.872625, 35.279075, -0.11893877986999096, 0.5660172734763634, 0.0
3, 0.500129222869873, 0.5060751438140869, 26.25, 26.5, 0.4720144047364727, 0.5640172124393446, 34.872625, 35.07585, -0.11893877986999096, 0.5640172124393446, 0.0
4, 0.750368595123291, 0.7564554214477539, 26.25, 26.25, 0.4720144047364727, 0.5620171514023256, 34.872625, 34.872625, -0.11893877986999096, 0.5620171514023256, 0.0
5, 1.0003349781036377, 1.006441593170166, 26.5, 26.5, 0.4720144047364727, 0.5660172734763634, 35.07585, 35.07585, -0.11893877986999096, 0.5660172734763634, 0.0
6, 1.2503776550292969, 1.2563145160675049, 26.0, 26.75, 0.4680142826624348, 0.5600170903653066, 34.669399999999996, 35.279075, -0.1359392986846522, 0.5600170903653066, 0.0
7, 1.5003480911254883, 1.5065281391143799, 26.25, 27.0, 0.4720144047364727, 0.5660172734763634, 34.872625, 35.4823, -0.11893877986999096, 0.5660172734763634, 0.0
8, 1.7502186298370361, 1.756528615951538, 26.5, 27.0, 0.4720144047364727, 0.5620171514023256, 35.07585, 35.4823, -0.11893877986999096, 0.5620171514023256, 0.0
9, 2.0003252029418945, 2.0065410137176514, 26.5, 26.5, 0.4700143436994538, 0.5660172734763634, 35.07585, 35.07585, -0.12743903927732148, 0.5660172734763634, 0.0
10, 2.250345468521118, 2.2565865516662598, 25.75, 26.5, 0.4720144047364727, 0.5640172124393446, 34.466175, 35.07585, -0.11893877986999096, 0.5640172124393446, 0.0
11, 2.500330686569214, 2.5064902305603027, 26.5, 27.0, 0.47401446577349166, 0.5640172124393446, 35.07585, 35.4823, -0.11043852046266046, 0.5640172124393446, 0.0
12, 2.7503418922424316, 2.7564501762390137, 26.25, 27.0, 0.4720144047364727, 0.5620171514023256, 34.872625, 35.4823, -0.11893877986999096, 0.5620171514023256, 0.0
13, 3.000340223312378, 3.006587028503418, 26.5, 26.5, 0.4720144047364727, 0.5620171514023256, 35.07585, 35.07585, -0.11893877986999096, 0.5620171514023256, 0.0
14, 3.250386953353882, 3.2566583156585693, 26.5, 26.5, 0.47401446577349166, 0.5640172124393446, 35.07585, 35.07585, -0.11043852046266046, 0.5640172124393446, 0.0
