seq, timestamp, timefinished, raw_temp_0, raw_temp_1, raw_volt_0, raw_volt_1, temp_0, temp_1, press, press_fuzzy, volt_in, duty, duty_ss, duty_fuzzy, idx_strategy
1, 0.014762401580810547, 0.02081155776977539, 0.0, 0.0, 1.8900576799829099, 0.5600170903653066, 13.534, 13.534, 5.907745139927367, 0, 0.5600170903653066, 0.0, 0.0, 0.0, 0
2, 0.2500948905944824, 0.25661468505859375, 158.25, 148.0, 1.8940578020569476, 0.5500167851802118, 142.175425, 133.8432, 5.924745658742028, 0.24615604749697362, 0.5500167851802118, 0.48917895122491273, 0.48917895122491273, 0.0, 1
3, 0.500316858291626, 0.5075762271881104, 158.25, 148.25, 1.9000579851680046, 0.5540169072542498, 142.175425, 134.046425, 5.95024643696402, 0.49302044994455807, 0.5540169072542498, 0.2514450336843118, 0.2514450336843118, 0.0, 1
4, 0.750312328338623, 0.7570602893829346, 158.25, 147.75, 1.9000579851680046, 0.5480167241431929, 142.175425, 133.639975, 5.95024643696402, 0.740947384818059, 0.5480167241431929, 0.25146851348297905, 0.25146851348297905, 0.0, 1
5, 1.0003407001495361, 1.0074925422668457, 157.75, 148.0, 1.8980579241309856, 0.5540169072542498, 141.76897499999998, 133.8432, 5.941746177556689, 0.9888743196915598, 0.5540169072542498, 0.2514833439194115, 0.2514833439194115, 0.0, 1
6, 1.2503180503845215, 1.2574679851531982, 158.0, 148.25, 1.9000579851680046, 0.5540169072542498, 141.9722, 134.046425, 5.95024643696402, 1.2364470770897553, 0.5540169072542498, 0.2514906456247669, 0.2514906456247669, 0.0, 1
7, 1.5003674030303955, 1.507507562637329, 158.25, 148.5, 1.8860575579088719, 0.5560169682912687, 142.175425, 134.24965, 5.890744621112705, 1.484374011963256, 0.5560169682912687, 0.25149145554899643, 0.25149145554899643, 0.0, 1
8, 1.750319480895996, 1.7575042247772217, 158.25, 148.25, 1.8980579241309856, 0.5500167851802118, 142.175425, 134.046425, 5.941746177556689, 1.7298217045096187, 0.5500167851802118, 0.25149690256345797, 0.25149690256345797, 0.0, 1
9, 2.0003116130828857, 2.0074727535247803, 158.25, 148.5, 1.8980579241309856, 0.5580170293282877, 142.175425, 134.24965, 5.941746177556689, 1.9773944619078139, 0.5580170293282877, 0.2514766256496233, 0.2514766256496233, 0.0, 1
10, 2.2503154277801514, 2.2572426795959473, 157.5, 148.5, 1.8960578630939666, 0.5540169072542498, 141.56574999999998, 134.24965, 5.933245918149358, 2.2249672193060093, 0.5540169072542498, 0.25150182055857945, 0.25150182055857945, 0.0, 1
11, 2.5003151893615723, 2.5074124336242676, 158.0, 148.5, 1.8980579241309856, 0.5500167851802118, 141.9722, 134.24965, 5.941746177556689, 2.472185799228899, 0.5500167851802118, 0.2515073587033087, 0.2515073587033087, 0.0, 1
12, 2.7503113746643066, 2.7570931911468506, 158.25, 148.25, 1.8960578630939666, 0.5500167851802118, 142.175425, 134.046425, 5.933245918149358, 2.719758556627095, 0.5500167851802118, 0.2515064507550815, 0.2515064507550815, 0.0, 1
13, 3.000319719314575, 3.00747013092041, 157.5, 148.75, 1.8980579241309856, 0.5500167851802118, 141.56574999999998, 134.452875, 5.941746177556689, 2.966977136549984, 0.5500167851802118, 0.2515152801285987, 0.2515152801285987, 0.0, 1
14, 3.250314235687256, 3.2566685676574707, 158.25, 148.0, 1.8920577410199286, 0.5540169072542498, 142.175425, 133.8432, 5.916245399334697, 3.21454989394818, 0.5540169072542498, 0.2515147997313788, 0.2515147997313788, 0.0, 1
15, 3.5001630783081055, 3.5074667930603027, 158.0, 148.25, 1.8960578630939666, 0.5520168462172308, 141.9722, 134.046425, 5.933245918149358, 3.461060118920459, 0.5520168462172308, 0.25152308187250766, 0.25152308187250766, 0.0, 1
16, 3.7503209114074707, 3.7575042247772217, 158.25, 147.75, 1.8900576799829099, 0.5520168462172308, 142.175425, 133.639975, 5.907745139927367, 3.708278698843349, 0.5520168462172308, 0.25151540198535277, 0.25151540198535277, 0.0, 1
17, 4.00032114982605, 4.007394313812256, 158.25, 148.25, 1.8960578630939666, 0.5580170293282877, 142.175425, 134.046425, 5.933245918149358, 3.9544347463403224, 0.5580170293282877, 0.25152720433889386, 0.25152720433889386, 0.0, 1
18, 4.250314712524414, 4.257639646530151, 158.25, 148.5, 1.8960578630939666, 0.5580170293282877, 142.175425, 134.24965, 5.933245918149358, 4.201653326263212, 0.5580170293282877, 0.25151981570691045, 0.25151981570691045, 0.0, 1
19, 4.500320196151733, 4.507538080215454, 158.25, 148.0, 1.8960578630939666, 0.5500167851802118, 142.175425, 133.8432, 5.933245918149358, 4.448871906186103, 0.5500167851802118, 0.2515354932537849, 0.2515354932537849, 0.0, 1
20, 4.750311374664307, 4.756776809692383, 158.25, 148.25, 1.8920577410199286, 0.5540169072542498, 142.175425, 134.046425, 5.916245399334697, 4.696090486108992, 0.5540169072542498, 0.2515393436005656, 0.2515393436005656, 0.0, 1
21, 5.000112771987915, 5.006392478942871, 157.75, 147.5, 1.8860575579088719, 0.5580170293282877, 141.76897499999998, 133.43675, 5.890744621112705, 4.942600711081272, 0.5580170293282877, 0.2515433761460677, 0.2515433761460677, 0.0, 1
22, 5.250301361083984, 5.257115364074707, 158.25, 148.5, 1.8900576799829099, 0.5540169072542498, 142.175425, 134.24965, 5.907745139927367, 5.188048403627634, 0.5540169072542498, 0.25153942968418785, 0.25153942968418785, 0.0, 1
23, 5.500316381454468, 5.508078575134277, 158.0, 148.5, 1.876057252723777, 0.5560169682912687, 141.9722, 134.24965, 5.848243324076052, 5.434204451124607, 0.5560169682912687, 0.2515323692388464, 0.2515323692388464, 0.0, 1
