seq, timestamp, timefinished, raw_temp_0, raw_temp_1, raw_volt_0, raw_volt_1, temp_0, temp_1, press, press_fuzzy, volt_in, duty, duty_ss, duty_fuzzy, idx_strategy
1, 0.0118255615234375, 0.07309770584106445, 0.0, 0.0, 0.4920150151066622, 0.5540169072542498, 13.534, 13.534, -0.03393618579668574, 0, 0.5540169072542498, 0.0, 0.0, 0.0, 0
2, 0.2552957534790039, 0.3363778591156006, 22.75, 23.0, 0.4940150761436811, 0.5680173345133824, 32.027475, 32.2307, -0.02543592638935524, -0.0014140077415285724, 0.5680173345133824, 1.0, 1.2708710764804325, 0.0, 0
3, 0.505176305770874, 0.5117354393005371, 22.5, 22.75, 0.4960151371807001, 0.5660172734763634, 31.82425, 32.027475, -0.016935666982024505, -0.0024738380077517076, 0.5660172734763634, 1.0, 1.2708710764804325, 0.0, 0
4, 0.7502985000610352, 0.7581219673156738, 22.5, 22.75, 0.49801519821771906, 0.5800177007354961, 31.82425, 32.027475, -0.008435407574694007, -0.003179490798669395, 0.5800177007354961, 1.0, 1.2708710764804325, 0.0, 0
5, 1.0003173351287842, 1.0081701278686523, 22.75, 23.25, 0.49801519821771906, 0.5780176396984771, 32.027475, 32.433925, -0.008435407574694007, -0.0035309661142816453, 0.5780176396984771, 1.0, 1.2708710764804325, 0.0, 0
6, 1.2503211498260498, 1.2580742835998535, 22.75, 22.75, 0.4960151371807001, 0.5740175176244393, 32.027475, 32.027475, -0.016935666982024505, -0.0038824414298938956, 0.5740175176244393, 1.0, 1.2708710764804325, 0.0, 0
7, 1.5003118515014648, 1.5081896781921387, 22.5, 22.5, 0.4960151371807001, 0.5800177007354961, 31.82425, 31.82425, -0.016935666982024505, -0.0045880942208115835, 0.5800177007354961, 1.0, 1.2708710764804325, 0.0, 0
8, 1.7503042221069336, 1.7581207752227783, 22.75, 22.75, 0.4960151371807001, 0.5700173955504014, 32.027475, 32.027475, -0.016935666982024505, -0.005293747011729272, 0.5700173955504014, 1.0, 1.2708710764804325, 0.0, 0
9, 2.000314474105835, 2.0077590942382812, 22.0, 23.25, 0.4960151371807001, 0.5720174565874203, 31.4178, 32.433925, -0.016935666982024505, -0.005999399802646958, 0.5720174565874203, 1.0, 1.2708710764804325, 0.0, 0
