seq, timestamp, timefinished, raw_temp_0, raw_temp_1, raw_volt_0, raw_volt_1, temp_0, temp_1, press, press_fuzzy, volt_in, duty, duty_ss, duty_fuzzy, idx_strategy
1, 0.014841318130493164, 0.022432804107666016, 0.0, 0.0, 1.7660538956877345, 0.5700173955504014, 13.534, 13.534, 5.380729056672871, 0, 0.5700173955504014, 0.0, 0.0, 0.0, 0
2, 0.25029921531677246, 0.2586331367492676, 159.25, 147.0, 1.7780542619098483, 0.5620171514023256, 142.98832499999997, 133.03029999999998, 5.431730613116855, 0.2241970440280363, 0.5620171514023256, 1.0, [91.91426463], 0.0, 0
3, 0.5003149509429932, 0.5083279609680176, 159.25, 147.0, 1.7760542008728295, 0.5560169682912687, 142.98832499999997, 133.03029999999998, 5.423230353709525, 0.4505191529079053, 0.5560169682912687, 1.0, [91.14919843], 0.0, 0
4, 0.7503197193145752, 0.7586572170257568, 159.25, 147.0, 1.7740541398358105, 0.5540169072542498, 142.98832499999997, 133.03029999999998, 5.414730094302195, 0.6764870843124688, 0.5540169072542498, 1.0, [90.38733284], 0.0, 0
5, 1.000321388244629, 1.0086560249328613, 158.5, 147.0, 1.7740541398358105, 0.5520168462172308, 142.37865, 133.03029999999998, 5.414730094302195, 0.9021008382417269, 0.5520168462172308, 1.0, [89.62638851], 0.0, 0
6, 1.2503149509429932, 1.2586441040039062, 159.0, 146.75, 1.7740541398358105, 0.5560169682912687, 142.78509999999997, 132.82707499999998, 5.414730094302195, 1.127714592170985, 0.5560169682912687, 1.0, [88.86633763], 0.0, 0
7, 1.5003387928009033, 1.5085420608520508, 158.75, 146.75, 1.7740541398358105, 0.5580170293282877, 142.581875, 132.82707499999998, 5.414730094302195, 1.3533283461002432, 0.5580170293282877, 1.0, [88.10716003], 0.0, 0
8, 1.7503128051757812, 1.758615255355835, 159.25, 147.25, 1.7740541398358105, 0.5500167851802118, 142.98832499999997, 133.233525, 5.414730094302195, 1.5789421000295014, 0.5500167851802118, 1.0, [87.34877294], 0.0, 0
9, 2.000319719314575, 2.0084874629974365, 159.25, 147.0, 1.7740541398358105, 0.5500167851802118, 142.98832499999997, 133.03029999999998, 5.414730094302195, 1.8045558539587594, 0.5500167851802118, 1.0, [86.59116761], 0.0, 0
10, 2.250319719314575, 2.2587108612060547, 159.25, 147.5, 1.7740541398358105, 0.5500167851802118, 142.98832499999997, 133.43675, 5.414730094302195, 2.0301696078880176, 0.5500167851802118, 1.0, [85.83425559], 0.0, 0
11, 2.500321626663208, 2.5085721015930176, 159.25, 147.0, 1.7760542008728295, 0.5500167851802118, 142.98832499999997, 133.03029999999998, 5.423230353709525, 2.255783361817276, 0.5500167851802118, 1.0, [85.07803818], 0.0, 0
12, 2.7503178119659424, 2.7585487365722656, 159.25, 147.25, 1.7740541398358105, 0.5500167851802118, 142.98832499999997, 133.233525, 5.414730094302195, 2.4817512932218393, 0.5500167851802118, 1.0, [84.32251118], 0.0, 0
13, 3.00032114982605, 3.008643388748169, 159.0, 147.25, 1.7720540787987915, 0.5460166631061739, 142.78509999999997, 133.233525, 5.406229834894864, 2.707365047151098, 0.5460166631061739, 1.0, [83.56759278], 0.0, 0
14, 3.2503044605255127, 3.258460760116577, 159.25, 147.5, 1.7740541398358105, 0.5500167851802118, 142.98832499999997, 133.43675, 5.414730094302195, 2.9326246236050504, 0.5500167851802118, 1.0, [82.81328871], 0.0, 0
15, 3.500314474105835, 3.508512020111084, 159.0, 147.5, 1.7740541398358105, 0.5480167241431929, 142.78509999999997, 133.43675, 5.414730094302195, 3.158238377534308, 0.5480167241431929, 1.0, [82.05960614], 0.0, 0
16, 3.750338315963745, 3.7585930824279785, 159.25, 147.25, 1.7740541398358105, 0.5520168462172308, 142.98832499999997, 133.233525, 5.414730094302195, 3.3838521314635663, 0.5520168462172308, 1.0, [81.30652594], 0.0, 0
17, 4.0003204345703125, 4.008600950241089, 159.0, 147.0, 1.7740541398358105, 0.5480167241431929, 142.78509999999997, 133.03029999999998, 5.414730094302195, 3.6094658853928245, 0.5480167241431929, 1.0, [80.55404786], 0.0, 0
18, 4.250306129455566, 4.258419513702393, 159.0, 146.75, 1.7740541398358105, 0.5520168462172308, 142.78509999999997, 132.82707499999998, 5.414730094302195, 3.835079639322083, 0.5520168462172308, 1.0, [79.80216732], 0.0, 0
19, 4.500318288803101, 4.508589744567871, 159.0, 146.5, 1.7740541398358105, 0.5500167851802118, 142.78509999999997, 132.62385, 5.414730094302195, 4.0606933932513405, 0.5500167851802118, 1.0, [79.05073388], 0.0, 0
20, 4.750312328338623, 4.758458614349365, 159.25, 147.0, 1.7720540787987915, 0.5500167851802118, 142.98832499999997, 133.03029999999998, 5.406229834894864, 4.286307147180599, 0.5500167851802118, 1.0, [78.29974497], 0.0, 0
