seq, timestamp, timefinished, raw_temp_0, raw_temp_1, raw_volt_0, raw_volt_1, temp_0, temp_1, press, press_fuzzy, volt_in, duty, duty_ss, duty_fuzzy, idx_strategy
1, 0.01119375228881836, 0.05243945121765137, 0.0, 0.0, 0.4940150761436811, 0.5880179448835718, 13.534, 13.534, -0.02543592638935524, 0, 0.5880179448835718, 0.0, 0.0, 0.0, 0
2, 0.2553582191467285, 0.3366827964782715, 22.75, 22.75, 0.4940150761436811, 0.5560169682912687, 32.027475, 32.027475, -0.02543592638935524, -0.001059830266223135, 0.5560169682912687, 1.0, 1.2708710764804325, 0.0, 0
3, 0.5052924156188965, 0.511939525604248, 22.5, 23.0, 0.4920150151066622, 0.544016602069155, 31.82425, 32.2307, -0.03393618579668574, -0.00211966053244627, 0.544016602069155, 1.0, 1.2708710764804325, 0.0, 0
4, 0.7503080368041992, 0.7580351829528809, 22.25, 23.25, 0.49801519821771906, 0.5640172124393446, 31.621025000000003, 32.433925, -0.008435407574694007, -0.0035336682739748426, 0.5640172124393446, 1.0, 1.2708710764804325, 0.0, 0
5, 1.0003077983856201, 1.0081806182861328, 22.5, 22.75, 0.4960151371807001, 0.5680173345133824, 31.82425, 32.027475, -0.016935666982024505, -0.003885143589587093, 0.5680173345133824, 1.0, 1.2708710764804325, 0.0, 0
6, 1.250319242477417, 1.2580029964447021, 22.75, 22.75, 0.4960151371807001, 0.5660172734763634, 32.027475, 32.027475, -0.016935666982024505, -0.004590796380504781, 0.5660172734763634, 1.0, 1.2708710764804325, 0.0, 0
7, 1.5003070831298828, 1.5081946849822998, 22.75, 22.75, 0.4960151371807001, 0.5660172734763634, 32.027475, 32.027475, -0.016935666982024505, -0.005296449171422468, 0.5660172734763634, 1.0, 1.2708710764804325, 0.0, 0
8, 1.75030517578125, 1.75811767578125, 22.25, 22.75, 0.4960151371807001, 0.5620171514023256, 31.621025000000003, 32.027475, -0.016935666982024505, -0.006002101962340156, 0.5620171514023256, 1.0, 1.2708710764804325, 0.0, 0
9, 2.000317096710205, 2.0081491470336914, 22.5, 23.25, 0.49801519821771906, 0.5640172124393446, 31.82425, 32.433925, -0.008435407574694007, -0.006707754753257844, 0.5640172124393446, 1.0, 1.2708710764804325, 0.0, 0
10, 2.250326633453369, 2.2590489387512207, 22.5, 23.25, 0.4960151371807001, 0.5600170903653066, 31.82425, 32.433925, -0.016935666982024505, -0.007059230068870094, 0.5600170903653066, 1.0, 1.2708710764804325, 0.0, 0
11, 2.50032377243042, 2.508129835128784, 22.75, 23.25, 0.4960151371807001, 0.5540169072542498, 32.027475, 32.433925, -0.016935666982024505, -0.007764882859787781, 0.5540169072542498, 1.0, 1.2708710764804325, 0.0, 0
12, 2.750319004058838, 2.7582106590270996, 22.5, 23.25, 0.4960151371807001, 0.5600170903653066, 31.82425, 32.433925, -0.016935666982024505, -0.00847053565070547, 0.5600170903653066, 1.0, 1.2708710764804325, 0.0, 0
13, 3.0003185272216797, 3.008920669555664, 22.5, 22.5, 0.4940150761436811, 0.544016602069155, 31.82425, 31.82425, -0.02543592638935524, -0.009176188441623156, 0.544016602069155, 1.0, 1.2708710764804325, 0.0, 0
14, 3.2503232955932617, 3.258209466934204, 22.5, 23.0, 0.4960151371807001, 0.5500167851802118, 31.82425, 32.2307, -0.016935666982024505, -0.010236018707846293, 0.5500167851802118, 1.0, 1.2708710764804325, 0.0, 0
15, 3.500317335128784, 3.5081722736358643, 22.25, 23.25, 0.4960151371807001, 0.5460166631061739, 31.621025000000003, 32.433925, -0.016935666982024505, -0.01094167149876398, 0.5460166631061739, 1.0, 1.2708710764804325, 0.0, 0
16, 3.750319242477417, 3.7581968307495117, 22.5, 22.5, 0.4960151371807001, 0.542016541032136, 31.82425, 31.82425, -0.016935666982024505, -0.011647324289681668, 0.542016541032136, 1.0, 1.2708710764804325, 0.0, 0
17, 4.000314474105835, 4.008211851119995, 22.5, 23.25, 0.4960151371807001, 0.540016479995117, 31.82425, 32.433925, -0.016935666982024505, -0.012352977080599355, 0.540016479995117, 1.0, 1.2708710764804325, 0.0, 0
18, 4.250316143035889, 4.258503675460815, 22.75, 23.25, 0.4960151371807001, 0.542016541032136, 32.027475, 32.433925, -0.016935666982024505, -0.013058629871517043, 0.542016541032136, 1.0, 1.2708710764804325, 0.0, 0
19, 4.500318288803101, 4.508235692977905, 22.75, 22.75, 0.4960151371807001, 0.542016541032136, 32.027475, 32.027475, -0.016935666982024505, -0.01376428266243473, 0.542016541032136, 1.0, 1.2708710764804325, 0.0, 0
20, 4.750315427780151, 4.758828401565552, 22.75, 22.75, 0.4960151371807001, 0.5460166631061739, 32.027475, 32.027475, -0.016935666982024505, -0.01446993545335242, 0.5460166631061739, 1.0, 1.2708710764804325, 0.0, 0
21, 5.000316143035889, 5.008054256439209, 22.75, 22.75, 0.4940150761436811, 0.540016479995117, 32.027475, 32.027475, -0.02543592638935524, -0.015175588244270106, 0.540016479995117, 1.0, 1.2708710764804325, 0.0, 0
22, 5.253726243972778, 5.264181613922119, 22.75, 23.25, 0.4940150761436811, 0.5540169072542498, 32.027475, 32.433925, -0.02543592638935524, -0.016235418510493243, 0.5540169072542498, 1.0, 1.2708710764804325, 0.0, 0
