seq, timestamp, timefinished, raw_temp_0, raw_temp_1, raw_volt_0, raw_volt_1, temp_0, temp_1, press, volt_in, duty
1, 0.0015134811401367188, 0.009525537490844727, 0.0, 0.0, 0.9360285653248696, 0.5280161137730034, 13.534, 13.534, 1.8531214026306957, 0.5280161137730034, 0.0
2, 0.2503468990325928, 0.256760835647583, 0.0, 0.0, 0.9300283822138127, 0.4960151371807001, 13.534, 13.534, 1.8276206244087039, 0.4960151371807001, 0.0
3, 0.5003209114074707, 0.5066142082214355, 0.0, 0.0, 0.9340285042878507, 0.4920150151066622, 13.534, 13.534, 1.8446211432233652, 0.4920150151066622, 0.0
4, 0.7503175735473633, 0.7565832138061523, 0.0, 0.0, 0.9240281991027559, 0.4960151371807001, 13.534, 13.534, 1.8021198461867125, 0.4960151371807001, 0.0
5, 1.000317096710205, 1.0062999725341797, 0.0, 0.0, 0.9260282601397748, 0.49001495406964324, 13.534, 13.534, 1.810620105594043, 0.49001495406964324, 0.0
6, 1.2502386569976807, 1.256582260131836, 0.0, 0.0, 0.9240281991027559, 0.49801519821771906, 13.534, 13.534, 1.8021198461867125, 0.49801519821771906, 0.0
7, 1.500317096710205, 1.5065789222717285, 0.0, 0.0, 0.9140278939176611, 0.500015259254738, 13.534, 13.534, 1.7596185491500598, 0.500015259254738, 0.0
8, 1.750326156616211, 1.756695032119751, 0.0, 0.0, 0.9080277108066043, 0.5040153813287759, 13.534, 13.534, 1.7341177709280682, 0.5040153813287759, 0.0
9, 2.0003180503845215, 2.019698143005371, 0.0, 0.0, 0.9040275887325663, 0.5080155034028138, 13.534, 13.534, 1.7171172521134066, 0.5080155034028138, 0.0
10, 2.2503201961517334, 2.2562456130981445, 0.0, 0.0, 0.9140278939176611, 0.49001495406964324, 13.534, 13.534, 1.7596185491500598, 0.49001495406964324, 0.0
11, 2.5003249645233154, 2.506605386734009, 0.0, 0.0, 0.9120278328806422, 0.5140156865138706, 13.534, 13.534, 1.751118289742729, 0.5140156865138706, 0.0
12, 2.750318765640259, 2.7565741539001465, 0.0, 0.0, 0.9080277108066043, 0.5100155644398328, 13.534, 13.534, 1.7341177709280682, 0.5100155644398328, 0.0
13, 3.000345468521118, 3.0065670013427734, 0.0, 0.0, 0.9040275887325663, 0.5100155644398328, 13.534, 13.534, 1.7171172521134066, 0.5100155644398328, 0.0
14, 3.2503225803375244, 3.2566215991973877, 0.0, 0.0, 0.8880271004364148, 0.5180158085879086, 13.534, 13.534, 1.6491151768547627, 0.5180158085879086, 0.0
15, 3.500321388244629, 3.506643772125244, 0.0, 0.0, 0.8840269783623768, 0.5180158085879086, 13.534, 13.534, 1.6321146580401011, 0.5180158085879086, 0.0
16, 3.7503278255462646, 3.7563934326171875, 0.0, 0.0, 0.8700265511032441, 0.5160157475508896, 13.534, 13.534, 1.5726128421887875, 0.5160157475508896, 0.0
17, 4.000320672988892, 4.00654673576355, 0.0, 0.0, 0.8700265511032441, 0.5240159916989654, 13.534, 13.534, 1.5726128421887875, 0.5240159916989654, 0.0
18, 4.2503180503845215, 4.2565858364105225, 0.0, 0.0, 0.834025452436903, 0.5200158696249275, 13.534, 13.534, 1.4196081728568375, 0.5200158696249275, 0.0
19, 4.50029993057251, 4.50638222694397, 0.0, 0.0, 0.8580261848811304, 0.5140156865138706, 13.534, 13.534, 1.521611285744804, 0.5140156865138706, 0.0
20, 4.750319480895996, 4.756646156311035, 0.0, 0.0, 0.8040245368816188, 0.5260160527359844, 13.534, 13.534, 1.2921042817468797, 0.5260160527359844, 0.0
21, 5.000317096710205, 5.00653600692749, 0.0, 0.0, 0.8100247199926756, 0.5180158085879086, 13.534, 13.534, 1.3176050599688711, 0.5180158085879086, 0.0
22, 5.250320196151733, 5.256563186645508, 0.0, 0.0, 0.7960242927335429, 0.5220159306619465, 13.534, 13.534, 1.2581032441175575, 0.5220159306619465, 0.0
23, 5.500322341918945, 5.506569862365723, 0.0, 0.0, 0.7860239875484482, 0.5260160527359844, 13.534, 13.534, 1.2156019470809047, 0.5260160527359844, 0.0
24, 5.750314950942993, 5.75649094581604, 0.0, 0.0, 0.7840239265114292, 0.5260160527359844, 13.534, 13.534, 1.2071016876735738, 0.5260160527359844, 0.0
25, 6.000320672988892, 6.006541967391968, 0.0, 0.0, 0.7600231940672018, 0.5240159916989654, 13.534, 13.534, 1.1050985747856075, 0.5240159916989654, 0.0
26, 6.250320196151733, 6.2622833251953125, 0.0, 0.0, 0.7580231330301828, 0.544016602069155, 13.534, 13.534, 1.0965983153782768, 0.544016602069155, 0.0
27, 6.500143766403198, 6.506396293640137, 0.0, 0.0, 0.7720235602893155, 0.5240159916989654, 13.534, 13.534, 1.1561001312295909, 0.5240159916989654, 0.0
28, 6.750318765640259, 6.756647825241089, 0.0, 0.0, 0.7160218512527848, 0.5200158696249275, 13.534, 13.534, 0.9180928678243355, 0.5200158696249275, 0.0
29, 7.000316381454468, 7.006579875946045, 0.0, 0.0, 0.710021668141728, 0.5220159306619465, 13.534, 13.534, 0.8925920896023438, 0.5220159306619465, 0.0
30, 7.250314474105835, 7.256580352783203, 0.0, 0.0, 0.6920211188085574, 0.5220159306619465, 13.534, 13.534, 0.816089754936369, 0.5220159306619465, 0.0
