seq, timestamp, timefinished, raw_temp_0, raw_temp_1, raw_volt_0, raw_volt_1, temp_0, temp_1, press, press_fuzzy, volt_in, duty, duty_ss, duty_fuzzy, idx_strategy
1, 0.012821674346923828, 0.05469918251037598, 0.0, 0.0, 1.8860575579088719, 0.5660172734763634, 13.534, 13.534, 5.890744621112705, 0, 0.5660172734763634, 0.0, 0.0, 0.0, 0
2, 0.25531935691833496, 0.34150218963623047, 161.75, 150.75, 1.8960578630939666, 0.5500167851802118, 145.02057499999998, 136.078675, 5.933245918149358, 0.2454476925463627, 0.5500167851802118, 1.0, [16.61886211], 0.0, 0
3, 0.5052750110626221, 0.5123872756958008, 161.75, 149.75, 1.8940578020569476, 0.5560169682912687, 145.02057499999998, 135.265775, 5.924745658742028, 0.4926662724692526, 0.5560169682912687, 1.0, 1.0, 0.0, 2
4, 0.7503080368041992, 0.7572624683380127, 162.0, 150.25, 1.8980579241309856, 0.5640172124393446, 145.22379999999998, 135.672225, 5.941746177556689, 0.7395306749168372, 0.5640172124393446, 1.0, 1.0, 0.0, 2
5, 1.0001509189605713, 1.0080692768096924, 161.75, 150.25, 1.8900576799829099, 0.5740175176244393, 145.02057499999998, 135.672225, 5.907745139927367, 0.9871034323150325, 0.5740175176244393, 1.0, 1.0, 0.0, 2
6, 1.2503182888031006, 1.2573788166046143, 162.0, 150.25, 1.9000579851680046, 0.5800177007354961, 145.22379999999998, 135.672225, 5.95024643696402, 1.2332594798120062, 0.5800177007354961, 1.0, 1.0, 0.0, 2
7, 1.5003252029418945, 1.5075926780700684, 161.75, 150.0, 1.8980579241309856, 0.5720174565874203, 145.02057499999998, 135.469, 5.941746177556689, 1.4811864146855072, 0.5720174565874203, 1.0, 1.0, 0.0, 2
8, 1.7503185272216797, 1.7573342323303223, 161.75, 150.0, 1.8980579241309856, 0.5740175176244393, 145.02057499999998, 135.469, 5.941746177556689, 1.7287591720837021, 0.5740175176244393, 1.0, 1.0, 0.0, 2
9, 2.0001659393310547, 2.0066182613372803, 162.0, 150.0, 1.8920577410199286, 0.5760175786614582, 145.22379999999998, 135.469, 5.916245399334697, 1.9763319294818977, 0.5760175786614582, 1.0, 1.0, 0.0, 2
10, 2.250316858291626, 2.257293224334717, 162.25, 149.75, 1.8980579241309856, 0.5720174565874203, 145.427025, 135.265775, 5.941746177556689, 2.222842154454177, 0.5720174565874203, 1.0, 1.0, 0.0, 2
11, 2.5003223419189453, 2.507932186126709, 162.0, 150.0, 1.8980579241309856, 0.5660172734763634, 145.22379999999998, 135.469, 5.941746177556689, 2.4704149118523717, 0.5660172734763634, 1.0, 1.0, 0.0, 2
12, 2.7503104209899902, 2.756932497024536, 162.0, 150.0, 1.8960578630939666, 0.5640172124393446, 145.22379999999998, 135.469, 5.933245918149358, 2.7179876692505673, 0.5640172124393446, 1.0, 1.0, 0.0, 2
13, 3.00015926361084, 3.007824659347534, 162.0, 149.0, 1.8820574358348339, 0.5560169682912687, 145.22379999999998, 134.65609999999998, 5.873744102298044, 2.965206249173457, 0.5560169682912687, 1.0, 1.0, 0.0, 2
14, 3.2503082752227783, 3.2567012310028076, 162.0, 149.5, 1.8900576799829099, 0.5580170293282877, 145.22379999999998, 135.06255, 5.907745139927367, 3.209945586769209, 0.5580170293282877, 1.0, 1.0, 0.0, 2
15, 3.5003232955932617, 3.5079400539398193, 161.75, 150.0, 1.8980579241309856, 0.5560169682912687, 145.02057499999998, 135.469, 5.941746177556689, 3.456101634266183, 0.5560169682912687, 1.0, 1.0, 0.0, 2
16, 3.7503185272216797, 3.7572968006134033, 162.0, 150.25, 1.8960578630939666, 0.5580170293282877, 145.22379999999998, 135.672225, 5.933245918149358, 3.703674391664378, 0.5580170293282877, 1.0, 1.0, 0.0, 2
17, 4.000322580337524, 4.007932901382446, 162.25, 150.0, 1.8940578020569476, 0.5520168462172308, 145.427025, 135.469, 5.924745658742028, 3.9508929715872676, 0.5520168462172308, 1.0, 1.0, 0.0, 2
18, 4.250311374664307, 4.257697582244873, 162.25, 150.0, 1.8960578630939666, 0.5500167851802118, 145.427025, 135.469, 5.933245918149358, 4.197757374034853, 0.5500167851802118, 1.0, 1.0, 0.0, 2
19, 4.500317573547363, 4.507806777954102, 162.0, 150.5, 1.8960578630939666, 0.544016602069155, 145.22379999999998, 135.87545, 5.933245918149358, 4.444975953957742, 0.544016602069155, 1.0, 1.0, 0.0, 2
20, 4.750311374664307, 4.7577924728393555, 162.0, 149.75, 1.8960578630939666, 0.5480167241431929, 145.22379999999998, 135.265775, 5.933245918149358, 4.692194533880632, 0.5480167241431929, 1.0, 1.0, 0.0, 2
21, 5.000181674957275, 5.008542060852051, 162.0, 150.5, 1.8820574358348339, 0.5540169072542498, 145.22379999999998, 135.87545, 5.873744102298044, 4.939413113803522, 0.5540169072542498, 1.0, 1.0, 0.0, 2
22, 5.250211954116821, 5.257745027542114, 162.0, 150.0, 1.8980579241309856, 0.5540169072542498, 145.22379999999998, 135.469, 5.941746177556689, 5.184152451399274, 0.5540169072542498, 1.0, 1.0, 0.0, 2
23, 5.500309944152832, 5.506942510604858, 161.5, 150.0, 1.8840574968718529, 0.5640172124393446, 144.81734999999998, 135.469, 5.882244361705375, 5.431725208797469, 0.5640172124393446, 1.0, 1.0, 0.0, 2
24, 5.750314950942993, 5.757295846939087, 161.75, 150.0, 1.8960578630939666, 0.5640172124393446, 145.02057499999998, 135.469, 5.933245918149358, 5.676818723868526, 0.5640172124393446, 1.0, 1.0, 0.0, 2
25, 6.000321388244629, 6.007861137390137, 161.75, 149.75, 1.8940578020569476, 0.5680173345133824, 145.02057499999998, 135.265775, 5.924745658742028, 5.924037303791415, 0.5680173345133824, 1.0, 1.0, 0.0, 2
