seq, timestamp, timefinished, raw_temp_0, raw_temp_1, raw_volt_0, raw_volt_1, temp_0, temp_1, press, press_fuzzy, volt_in, duty, duty_ss, duty_fuzzy, idx_strategy
1, 0.012244462966918945, 0.018186330795288086, 0.0, 0.0, 1.9500595110934782, 0.5660172734763634, 13.534, 13.534, 6.162752922147282, 0, 0.5660172734763634, 0.0, 0.0, 0.0, 0
2, 0.2503018379211426, 0.2574656009674072, 162.75, 150.0, 1.9640599383526107, 0.5660172734763634, 145.833475, 135.469, 6.222254737998596, 0.25678137175613674, 0.5660172734763634, 0.0, 0.0, 0.0, 2
3, 0.5001101493835449, 0.5089395046234131, 163.75, 149.75, 1.9480594500564592, 0.5640172124393446, 146.64637499999998, 135.265775, 6.154252662739951, 0.5160419858394115, 0.5640172124393446, 0.0, 0.0, 0.0, 2
4, 0.7503104209899902, 0.7569472789764404, 162.75, 149.75, 1.9500595110934782, 0.5680173345133824, 145.833475, 135.265775, 6.162752922147282, 0.7724691801202429, 0.5680173345133824, 0.0, 0.0, 0.0, 2
5, 1.0001170635223389, 1.0062546730041504, 163.5, 149.5, 1.954059633167516, 0.5680173345133824, 146.44314999999997, 135.06255, 6.179753440961943, 1.0292505518763797, 0.5680173345133824, 0.0, 0.0, 0.0, 2
6, 1.2503066062927246, 1.2571468353271484, 162.75, 150.25, 1.962059877315592, 0.5660172734763634, 145.833475, 135.672225, 6.213754478591266, 1.2867402785831272, 0.5660172734763634, 0.0, 0.0, 0.0, 2
7, 1.5003187656402588, 1.5075092315673828, 163.25, 150.25, 1.9640599383526107, 0.5680173345133824, 146.23992499999997, 135.672225, 6.222254737998596, 1.5456467151910964, 0.5680173345133824, 0.0, 0.0, 0.0, 2
8, 1.7503149509429932, 1.7576830387115479, 163.5, 150.25, 1.9480594500564592, 0.5680173345133824, 146.44314999999997, 135.672225, 6.154252662739951, 1.8049073292743716, 0.5680173345133824, 0.0, 0.0, 0.0, 2
9, 2.0003113746643066, 2.0073442459106445, 163.5, 150.5, 1.960059816278573, 0.5700173955504014, 146.44314999999997, 135.87545, 6.205254219183935, 2.0613345235552027, 0.5700173955504014, 0.0, 0.0, 0.0, 2
10, 2.250314474105835, 2.257349967956543, 163.25, 150.25, 1.962059877315592, 0.5720174565874203, 146.23992499999997, 135.672225, 6.213754478591266, 2.319886782687867, 0.5720174565874203, 0.0, 0.0, 0.0, 2
11, 2.5003135204315186, 2.5149409770965576, 163.5, 150.5, 1.9420592669454024, 0.5700173955504014, 146.44314999999997, 135.87545, 6.1287518845179605, 2.5787932192958363, 0.5700173955504014, 0.0, 0.0, 0.0, 2
12, 2.7503111362457275, 2.7575361728668213, 163.5, 150.0, 1.962059877315592, 0.5700173955504014, 146.44314999999997, 135.469, 6.213754478591266, 2.8341578811507517, 0.5700173955504014, 0.0, 0.0, 0.0, 2
13, 3.00030779838562, 3.0066416263580322, 162.75, 150.0, 1.958059755241554, 0.5740175176244393, 145.833475, 135.469, 6.196753959776604, 3.0930643177587207, 0.5740175176244393, 0.0, 0.0, 0.0, 2
14, 3.2503249645233154, 3.257333517074585, 163.25, 150.0, 1.962059877315592, 0.5720174565874203, 146.23992499999997, 135.469, 6.213754478591266, 3.351262399416079, 0.5720174565874203, 0.0, 0.0, 0.0, 2
15, 3.500314712524414, 3.5074450969696045, 163.0, 150.25, 1.962059877315592, 0.5680173345133824, 146.0367, 135.672225, 6.213754478591266, 3.610168836024048, 0.5680173345133824, 0.0, 0.0, 0.0, 2
16, 3.7502188682556152, 3.757479667663574, 163.5, 150.75, 1.962059877315592, 0.5700173955504014, 146.44314999999997, 136.078675, 6.213754478591266, 3.8690752726320183, 0.5700173955504014, 0.0, 0.0, 0.0, 2
