seq, timestamp, timefinished, raw_temp_0, raw_temp_1, raw_volt_0, raw_volt_1, temp_0, temp_1, press, press_fuzzy, volt_in, duty, duty_ss, duty_fuzzy, idx_strategy
1, 0.013176202774047852, 0.05958700180053711, 0.0, 0.0, 1.8540565813165686, 0.5660172734763634, 13.534, 13.534, 5.754740470595417, 0, 0.5660172734763634, 0.0, 0.0, 0.0, 0
2, 0.2551720142364502, 0.3262946605682373, 161.0, 149.25, 1.8620568254646443, 0.5660172734763634, 144.4109, 134.85932499999998, 5.788741508224739, 0.2397808529414757, 0.5660172734763634, 1.0, [36.69763612], 0.0, 0
3, 0.5053002834320068, 0.5126891136169434, 161.25, 149.0, 1.8620568254646443, 0.5620171514023256, 144.61412499999997, 134.65609999999998, 5.788741508224739, 0.48097841578417316, 0.5620171514023256, 1.0, [35.93875315], 0.0, 0
4, 0.7503402233123779, 0.7589266300201416, 161.25, 149.5, 1.8600567644276254, 0.5560169682912687, 144.61412499999997, 135.06255, 5.780241248817408, 0.7221759786268706, 0.5560169682912687, 1.0, [35.18312855], 0.0, 0
5, 1.0003180503845215, 1.0087153911590576, 161.0, 149.25, 1.8660569475386823, 0.5560169682912687, 144.4109, 134.85932499999998, 5.8057420270394, 0.9630193639942627, 0.5560169682912687, 1.0, [34.42845026], 0.0, 0
6, 1.250309705734253, 1.259105920791626, 161.0, 149.25, 1.8660569475386823, 0.5560169682912687, 144.4109, 134.85932499999998, 5.8057420270394, 1.204925281787571, 0.5560169682912687, 1.0, [33.67468924], 0.0, 0
7, 1.5003142356872559, 1.508613109588623, 161.0, 149.25, 1.8640568865016633, 0.5600170903653066, 144.4109, 134.85932499999998, 5.7972417676320696, 1.4468311995808791, 0.5600170903653066, 1.0, [32.92179584], 0.0, 0
8, 1.7503175735473633, 1.7586333751678467, 161.0, 149.5, 1.8660569475386823, 0.5580170293282877, 144.4109, 135.06255, 5.8057420270394, 1.688382939898882, 0.5580170293282877, 1.0, [32.16971266], 0.0, 0
9, 2.000319242477417, 2.00862979888916, 161.0, 149.5, 1.8660569475386823, 0.5560169682912687, 144.4109, 135.06255, 5.8057420270394, 1.9302888576921904, 0.5560169682912687, 1.0, [31.41838538], 0.0, 0
10, 2.2503132820129395, 2.258481502532959, 161.0, 149.0, 1.8660569475386823, 0.5620171514023256, 144.4109, 134.65609999999998, 5.8057420270394, 2.1721947754854987, 0.5620171514023256, 1.0, [30.66776517], 0.0, 0
11, 2.500312566757202, 2.508704423904419, 161.0, 149.5, 1.8640568865016633, 0.5600170903653066, 144.4109, 135.06255, 5.7972417676320696, 2.414100693278807, 0.5600170903653066, 1.0, [29.9178522], 0.0, 0
12, 2.7503085136413574, 2.7583768367767334, 160.5, 149.25, 1.8480563982055118, 0.5560169682912687, 144.00445, 134.85932499999998, 5.729239692373425, 2.65565243359681, 0.5560169682912687, 1.0, [29.16858979], 0.0, 0
13, 3.0003132820129395, 3.008761167526245, 161.0, 149.5, 1.8640568865016633, 0.5620171514023256, 144.4109, 135.06255, 5.7972417676320696, 2.8943707541123693, 0.5620171514023256, 1.0, [28.41994202], 0.0, 0
14, 3.250092029571533, 3.257617950439453, 160.75, 149.25, 1.8640568865016633, 0.5640172124393446, 144.207675, 134.85932499999998, 5.7972417676320696, 3.1359224944303725, 0.5640172124393446, 1.0, [27.67192634], 0.0, 0
15, 3.500317335128784, 3.5087287425994873, 160.75, 148.75, 1.8640568865016633, 0.5660172734763634, 144.207675, 134.452875, 5.7972417676320696, 3.3774742347483753, 0.5660172734763634, 1.0, [26.9245217], 0.0, 0
16, 3.7503244876861572, 3.758662223815918, 160.75, 149.25, 1.8660569475386823, 0.5700173955504014, 144.207675, 134.85932499999998, 5.8057420270394, 3.619025975066378, 0.5700173955504014, 1.0, [26.1777267], 0.0, 0
17, 4.000310182571411, 4.007196664810181, 161.25, 149.25, 1.8600567644276254, 0.5660172734763634, 144.61412499999997, 134.85932499999998, 5.780241248817408, 3.860931892859687, 0.5660172734763634, 1.0, [25.43154115], 0.0, 0
18, 4.250304222106934, 4.2586328983306885, 161.0, 148.75, 1.8660569475386823, 0.5660172734763634, 144.4109, 134.452875, 5.8057420270394, 4.101775278227079, 0.5660172734763634, 1.0, [24.68596043], 0.0, 0
19, 4.500315189361572, 4.508709669113159, 161.25, 149.25, 1.8640568865016633, 0.5720174565874203, 144.61412499999997, 134.85932499999998, 5.7972417676320696, 4.343681196020387, 0.5720174565874203, 1.0, [23.940823], 0.0, 0
20, 4.75031852722168, 4.758670330047607, 161.5, 149.0, 1.8680570085757013, 0.5700173955504014, 144.81734999999998, 134.65609999999998, 5.8142422864467305, 4.5852329363383895, 0.5700173955504014, 1.0, [23.19612746], 0.0, 0
21, 5.000300884246826, 5.007040500640869, 161.25, 149.0, 1.8580567033906066, 0.5680173345133824, 144.61412499999997, 134.65609999999998, 5.771740989410078, 4.827493031607004, 0.5680173345133824, 1.0, [22.45187323], 0.0, 0
22, 5.250313758850098, 5.257411003112793, 161.25, 148.5, 1.8640568865016633, 0.5760175786614582, 144.61412499999997, 134.24965, 5.7972417676320696, 5.06798223949909, 0.5760175786614582, 1.0, [21.70806004], 0.0, 0
23, 5.500311851501465, 5.50853157043457, 161.25, 149.5, 1.8680570085757013, 0.5760175786614582, 144.61412499999997, 135.06255, 5.8142422864467305, 5.309533979817092, 0.5760175786614582, 1.0, [20.96468544], 0.0, 0
24, 5.750342607498169, 5.759227752685547, 161.25, 149.0, 1.8620568254646443, 0.5780176396984771, 144.61412499999997, 134.65609999999998, 5.788741508224739, 5.551794075085707, 0.5780176396984771, 1.0, [20.22174935], 0.0, 0
25, 6.000318288803101, 6.008716583251953, 161.0, 149.0, 1.8660569475386823, 0.5740175176244393, 144.4109, 134.65609999999998, 5.8057420270394, 5.792991637928405, 0.5740175176244393, 1.0, [19.47925182], 0.0, 0
26, 6.250129222869873, 6.260071516036987, 160.5, 149.0, 1.8640568865016633, 0.582017761772515, 144.00445, 134.65609999999998, 5.7972417676320696, 5.795116702780237, 0.582017761772515, 1.0, [18.73719116], 0.0, 0
27, 6.500308990478516, 6.508691310882568, 161.0, 149.0, 1.8660569475386823, 0.5740175176244393, 144.4109, 134.65609999999998, 5.8057420270394, 5.795470880255542, 0.5740175176244393, 1.0, [17.99556716], 0.0, 0
28, 6.750324010848999, 6.758132219314575, 160.75, 149.25, 1.8560566423535876, 0.5740175176244393, 144.207675, 134.85932499999998, 5.763240730002747, 5.796179235206154, 0.5740175176244393, 1.0, [17.25437888], 0.0, 0
29, 7.00032114982605, 7.008924722671509, 161.25, 149.25, 1.8680570085757013, 0.5720174565874203, 144.61412499999997, 134.85932499999998, 5.8142422864467305, 5.795470880255543, 0.5720174565874203, 1.0, [16.51362611], 0.0, 0
30, 7.25030255317688, 7.257322549819946, 161.0, 148.75, 1.8620568254646443, 0.5760175786614582, 144.4109, 134.452875, 5.788741508224739, 5.795825057730847, 0.5760175786614582, 1.0, [15.77330885], 0.0, 0
