seq, timestamp, timefinished, raw_temp_0, raw_temp_1, raw_volt_0, raw_volt_1, temp_0, temp_1, press, press_fuzzy, volt_in, duty, duty_ss, duty_fuzzy, idx_strategy
1, 0.03826618194580078, 0.055732011795043945, 0.0, 0.0, 2.508076540421766, 0.6020183721427045, 13.534, 13.534, 8.534325296792506, 0, 0.6020183721427045, 0.0, 0.0, 0.0, 0
2, 0.2553434371948242, 0.3338041305541992, 167.75, 164.25, 2.5200769066438795, 0.5560169682912687, 149.89797499999997, 147.05282499999998, 8.585326853236488, 0.3555968873663544, 0.5560169682912687, 0.0, 0.0, 0.0, 2
3, 0.50528883934021, 0.5156698226928711, 167.75, 164.0, 2.510076601458785, 0.5900180059205908, 149.89797499999997, 146.84959999999998, 8.542825556199837, 0.7133188395845415, 0.5900180059205908, 0.0, 0.0, 0.0, 2
4, 0.7502994537353516, 0.7590160369873047, 167.5, 164.25, 2.5240770287179175, 0.5580170293282877, 149.69474999999997, 147.05282499999998, 8.60232737205115, 1.0692699044262013, 0.5580170293282877, 0.0, 0.0, 0.0, 2
5, 1.0003249645233154, 1.009087085723877, 167.25, 163.75, 2.5200769066438795, 0.5540169072542498, 149.491525, 146.64637499999998, 8.585326853236488, 1.427700211594999, 0.5540169072542498, 0.0, 0.0, 0.0, 2
6, 1.2503080368041992, 1.258795976638794, 167.5, 164.25, 2.5240770287179175, 0.5500167851802118, 149.69474999999997, 147.05282499999998, 8.60232737205115, 1.7854221638131864, 0.5500167851802118, 0.0, 0.0, 0.0, 2
7, 1.5003197193145752, 1.5090997219085693, 167.0, 164.0, 2.5220769676808987, 0.5480167241431929, 149.2883, 146.84959999999998, 8.593827112643819, 2.1438524709819844, 0.5480167241431929, 0.0, 0.0, 0.0, 2
8, 1.7503089904785156, 1.7590458393096924, 166.75, 164.25, 2.5240770287179175, 0.5480167241431929, 149.085075, 147.05282499999998, 8.60232737205115, 2.5019286006754764, 0.5480167241431929, 0.0, 0.0, 0.0, 2
9, 2.000230312347412, 2.0087904930114746, 167.25, 163.75, 2.5240770287179175, 0.5500167851802118, 149.491525, 146.64637499999998, 8.60232737205115, 2.860358907844274, 0.5500167851802118, 0.0, 0.0, 0.0, 2
10, 2.250307083129883, 2.2595999240875244, 167.25, 163.75, 2.5220769676808987, 0.5480167241431929, 149.491525, 146.64637499999998, 8.593827112643819, 3.218789215013073, 0.5480167241431929, 0.0, 0.0, 0.0, 2
11, 2.5003151893615723, 2.5090298652648926, 167.25, 164.0, 2.5220769676808987, 0.5480167241431929, 149.491525, 146.84959999999998, 8.593827112643819, 3.576865344706565, 0.5480167241431929, 0.0, 0.0, 0.0, 2
12, 2.7503066062927246, 2.7587392330169678, 167.5, 164.25, 2.5220769676808987, 0.5560169682912687, 149.69474999999997, 147.05282499999998, 8.593827112643819, 3.9349414744000573, 0.5560169682912687, 0.0, 0.0, 0.0, 2
13, 3.00032114982605, 3.0091166496276855, 167.25, 164.0, 2.5220769676808987, 0.5620171514023256, 149.491525, 146.84959999999998, 8.593827112643819, 4.29301760409355, 0.5620171514023256, 0.0, 0.0, 0.0, 2
