seq, timestamp, timefinished, raw_temp_0, raw_temp_1, raw_volt_0, raw_volt_1, temp_0, temp_1, press, volt_in
1044, 260.75030755996704, 260.7565207481384, 28.25, 0.0, 0.5180158085879086, 0.0, 36.498425, 13.534, 0.07656718649861169, 0.0
1045, 261.00031876564026, 261.0065016746521, 27.75, 0.0, 0.5200158696249275, 0.0, 36.091975, 13.534, 0.08506744590594195, 0.0
1046, 261.2503135204315, 261.2563979625702, 27.75, 0.0, 0.5220159306619465, 0.0, 36.091975, 13.534, 0.09356770531327269, 0.0
1047, 261.50031089782715, 261.50587034225464, 27.5, 0.0, 0.5200158696249275, 0.0, 35.88875, 13.534, 0.08506744590594195, 0.0
1048, 261.7503170967102, 261.7564392089844, 28.0, 0.0, 0.5200158696249275, 0.0, 36.2952, 13.534, 0.08506744590594195, 0.0
1049, 262.0003216266632, 262.00645756721497, 27.5, 0.0, 0.5200158696249275, 0.0, 35.88875, 13.534, 0.08506744590594195, 0.0
1050, 262.2503225803375, 262.2564220428467, 28.25, 0.0, 0.5220159306619465, 0.0, 36.498425, 13.534, 0.09356770531327269, 0.0
1051, 262.5003252029419, 262.5062470436096, 28.0, 0.0, 0.5180158085879086, -0.002000061037018952, 36.2952, 13.534, 0.07656718649861169, -0.002000061037018952
1052, 262.75032091140747, 262.75652170181274, 27.5, 0.0, 0.5220159306619465, 0.0, 35.88875, 13.534, 0.09356770531327269, 0.0
1053, 263.00031185150146, 263.0064444541931, 28.5, 0.0, 0.5200158696249275, 0.0, 36.70165, 13.534, 0.08506744590594195, 0.0
1054, 263.25031900405884, 263.2564766407013, 27.5, 0.0, 0.5200158696249275, -0.002000061037018952, 35.88875, 13.534, 0.08506744590594195, -0.002000061037018952
1055, 263.5003125667572, 263.50644278526306, 27.75, 0.0, 0.5220159306619465, 0.0, 36.091975, 13.534, 0.09356770531327269, 0.0
1056, 263.75031566619873, 263.7559518814087, 27.75, 0.0, 0.5160157475508896, 0.0, 36.091975, 13.534, 0.06806692709128095, 0.0
1057, 264.0003170967102, 264.0064902305603, 27.5, 0.0, 0.5220159306619465, 0.0, 35.88875, 13.534, 0.09356770531327269, 0.0
1058, 264.2502987384796, 264.25628900527954, 27.5, 0.0, 0.5220159306619465, 0.0, 35.88875, 13.534, 0.09356770531327269, 0.0
1059, 264.5012516975403, 264.50958228111267, 27.5, 0.0, 0.5200158696249275, 0.0, 35.88875, 13.534, 0.08506744590594195, 0.0
1060, 264.75030183792114, 264.75645446777344, 27.75, 0.0, 0.5220159306619465, -0.002000061037018952, 36.091975, 13.534, 0.09356770531327269, -0.002000061037018952
1061, 265.00033235549927, 265.0065722465515, 28.0, 0.0, 0.5200158696249275, 0.0, 36.2952, 13.534, 0.08506744590594195, 0.0
1062, 265.25032448768616, 265.2565288543701, 28.0, 0.0, 0.5220159306619465, 0.0, 36.2952, 13.534, 0.09356770531327269, 0.0
1063, 265.5003170967102, 265.50644850730896, 28.0, 0.0, 0.5200158696249275, -0.002000061037018952, 36.2952, 13.534, 0.08506744590594195, -0.002000061037018952
1064, 265.75032091140747, 265.75672006607056, 28.0, 0.0, 0.5200158696249275, 0.0, 36.2952, 13.534, 0.08506744590594195, 0.0
1065, 266.00025844573975, 266.0064468383789, 27.75, 0.0, 0.5200158696249275, 0.0, 36.091975, 13.534, 0.08506744590594195, 0.0
1066, 266.2503089904785, 266.2559905052185, 28.0, 0.0, 0.5200158696249275, -0.002000061037018952, 36.2952, 13.534, 0.08506744590594195, -0.002000061037018952
1067, 266.50031900405884, 266.5064640045166, 27.75, 0.0, 0.5200158696249275, 0.0, 36.091975, 13.534, 0.08506744590594195, 0.0
1068, 266.750314950943, 266.7560396194458, 28.0, 0.0, 0.5180158085879086, 0.0, 36.2952, 13.534, 0.07656718649861169, 0.0
1069, 267.00032019615173, 267.0065050125122, 28.0, 0.0, 0.5200158696249275, -0.002000061037018952, 36.2952, 13.534, 0.08506744590594195, -0.002000061037018952
1070, 267.2503242492676, 267.2566773891449, 28.0, 0.0, 0.5220159306619465, 0.0, 36.2952, 13.534, 0.09356770531327269, 0.0
1071, 267.50032138824463, 267.5065531730652, 28.0, 0.0, 0.5200158696249275, 0.0, 36.2952, 13.534, 0.08506744590594195, 0.0
1072, 267.7503123283386, 267.7564523220062, 28.0, 0.0, 0.5200158696249275, 0.0, 36.2952, 13.534, 0.08506744590594195, 0.0
1073, 268.0002250671387, 268.0063843727112, 28.0, 0.0, 0.5200158696249275, 0.0, 36.2952, 13.534, 0.08506744590594195, 0.0
1074, 268.2503180503845, 268.2564115524292, 28.25, 0.0, 0.5200158696249275, 0.0, 36.498425, 13.534, 0.08506744590594195, 0.0
1075, 268.5003094673157, 268.50638365745544, 28.0, 0.0, 0.5200158696249275, -0.002000061037018952, 36.2952, 13.534, 0.08506744590594195, -0.002000061037018952
1076, 268.7503168582916, 268.7564742565155, 28.0, 0.0, 0.5200158696249275, 0.0, 36.2952, 13.534, 0.08506744590594195, 0.0
1077, 269.0003101825714, 269.00639843940735, 27.75, 0.0, 0.5180158085879086, 0.0, 36.091975, 13.534, 0.07656718649861169, 0.0
1078, 269.25030755996704, 269.2563762664795, 28.0, 0.0, 0.5200158696249275, 0.0, 36.2952, 13.534, 0.08506744590594195, 0.0
1079, 269.5003113746643, 269.5064284801483, 28.25, 0.0, 0.5200158696249275, 0.0, 36.498425, 13.534, 0.08506744590594195, 0.0
1080, 269.750314950943, 269.7570765018463, 28.0, 0.0, 0.5140156865138706, 0.0, 36.2952, 13.534, 0.05956666768395022, 0.0
1081, 270.00031900405884, 270.0065371990204, 28.0, 0.0, 0.5200158696249275, 0.0, 36.2952, 13.534, 0.08506744590594195, 0.0
1082, 270.25033688545227, 270.2565107345581, 28.0, 0.0, 0.5200158696249275, 0.0, 36.2952, 13.534, 0.08506744590594195, 0.0
1083, 270.5003192424774, 270.50648498535156, 28.25, 0.0, 0.5200158696249275, -0.002000061037018952, 36.498425, 13.534, 0.08506744590594195, -0.002000061037018952
1084, 270.75038838386536, 270.7587399482727, 27.5, 0.0, 0.5180158085879086, 0.0, 35.88875, 13.534, 0.07656718649861169, 0.0
1085, 271.0002727508545, 271.0064811706543, 28.0, 0.0, 0.5200158696249275, 0.0, 36.2952, 13.534, 0.08506744590594195, 0.0
1086, 271.2503263950348, 271.2564904689789, 28.25, 0.0, 0.5200158696249275, -0.002000061037018952, 36.498425, 13.534, 0.08506744590594195, -0.002000061037018952
1087, 271.5003261566162, 271.50651240348816, 28.0, 0.0, 0.5200158696249275, -0.002000061037018952, 36.2952, 13.534, 0.08506744590594195, -0.002000061037018952
1088, 271.7503206729889, 271.7572729587555, 27.75, 0.0, 0.5200158696249275, -0.002000061037018952, 36.091975, 13.534, 0.08506744590594195, -0.002000061037018952
1089, 272.0002326965332, 272.0063998699188, 27.75, 0.0, 0.5200158696249275, -0.002000061037018952, 36.091975, 13.534, 0.08506744590594195, -0.002000061037018952
1090, 272.2503192424774, 272.2564363479614, 28.0, 0.0, 0.5200158696249275, 0.0, 36.2952, 13.534, 0.08506744590594195, 0.0
1091, 272.50033736228943, 272.5064353942871, 28.0, 0.0, 0.5200158696249275, 0.0, 36.2952, 13.534, 0.08506744590594195, 0.0
1092, 272.7500967979431, 272.76066541671753, 28.25, 0.0, 0.5200158696249275, 0.0, 36.498425, 13.534, 0.08506744590594195, 0.0
1093, 273.0003094673157, 273.0065128803253, 27.75, 0.0, 0.5200158696249275, 0.0, 36.091975, 13.534, 0.08506744590594195, 0.0
1094, 273.2503168582916, 273.2564775943756, 28.0, 0.0, 0.5200158696249275, 0.0, 36.2952, 13.534, 0.08506744590594195, 0.0
1095, 273.50031185150146, 273.5065007209778, 28.0, 0.0, 0.5200158696249275, 0.0, 36.2952, 13.534, 0.08506744590594195, 0.0
1096, 273.7503125667572, 273.7563934326172, 28.0, 0.0, 0.5200158696249275, 0.0, 36.2952, 13.534, 0.08506744590594195, 0.0
1097, 274.00030732154846, 274.00639510154724, 28.0, 0.0, 0.5200158696249275, -0.002000061037018952, 36.2952, 13.534, 0.08506744590594195, -0.002000061037018952
1098, 274.2503011226654, 274.25633120536804, 28.0, 0.0, 0.5200158696249275, 0.0, 36.2952, 13.534, 0.08506744590594195, 0.0
1099, 274.5003094673157, 274.506432056427, 27.75, 0.0, 0.5200158696249275, -0.002000061037018952, 36.091975, 13.534, 0.08506744590594195, -0.002000061037018952
1100, 274.75031089782715, 274.7564194202423, 28.25, 0.0, 0.5200158696249275, -0.002000061037018952, 36.498425, 13.534, 0.08506744590594195, -0.002000061037018952
1101, 275.0003173351288, 275.0064423084259, 28.0, 0.0, 0.5200158696249275, 0.0, 36.2952, 13.534, 0.08506744590594195, 0.0
1102, 275.2503197193146, 275.25645327568054, 28.0, 0.0, 0.5200158696249275, 0.0, 36.2952, 13.534, 0.08506744590594195, 0.0
1103, 275.5003125667572, 275.50644087791443, 27.75, 0.0, 0.5200158696249275, -0.002000061037018952, 36.091975, 13.534, 0.08506744590594195, -0.002000061037018952
1104, 275.7503356933594, 275.7560408115387, 27.5, 0.0, 0.5180158085879086, -0.002000061037018952, 35.88875, 13.534, 0.07656718649861169, -0.002000061037018952
1105, 276.00029373168945, 276.00543999671936, 27.75, 0.0, 0.5180158085879086, -0.002000061037018952, 36.091975, 13.534, 0.07656718649861169, -0.002000061037018952
1106, 276.25031781196594, 276.2564537525177, 28.25, 0.0, 0.5200158696249275, -0.002000061037018952, 36.498425, 13.534, 0.08506744590594195, -0.002000061037018952
1107, 276.5003218650818, 276.50648283958435, 27.75, 0.0, 0.5200158696249275, 0.0, 36.091975, 13.534, 0.08506744590594195, 0.0
1108, 276.7503192424774, 276.75642561912537, 28.0, 0.0, 0.5200158696249275, 0.0, 36.2952, 13.534, 0.08506744590594195, 0.0
1109, 277.00117206573486, 277.0074324607849, 27.75, 0.0, 0.5200158696249275, 0.0, 36.091975, 13.534, 0.08506744590594195, 0.0
1110, 277.2503137588501, 277.25650548934937, 27.75, 0.0, 0.5220159306619465, -0.002000061037018952, 36.091975, 13.534, 0.09356770531327269, -0.002000061037018952
1111, 277.5003180503845, 277.5064730644226, 28.25, 0.0, 0.5200158696249275, -0.002000061037018952, 36.498425, 13.534, 0.08506744590594195, -0.002000061037018952
1112, 277.7503128051758, 277.7564744949341, 28.0, 0.0, 0.5220159306619465, 0.0, 36.2952, 13.534, 0.09356770531327269, 0.0
1113, 278.0003080368042, 278.0063877105713, 28.0, 0.0, 0.5200158696249275, 0.0, 36.2952, 13.534, 0.08506744590594195, 0.0
1114, 278.250319480896, 278.25645208358765, 28.0, 0.0, 0.5200158696249275, 0.0, 36.2952, 13.534, 0.08506744590594195, 0.0
1115, 278.50032114982605, 278.50647735595703, 27.75, 0.0, 0.5200158696249275, -0.002000061037018952, 36.091975, 13.534, 0.08506744590594195, -0.002000061037018952
1116, 278.7503228187561, 278.7564625740051, 27.75, 0.0, 0.5200158696249275, 0.0, 36.091975, 13.534, 0.08506744590594195, 0.0
1117, 279.0003225803375, 279.0064971446991, 28.25, 0.0, 0.5200158696249275, -0.002000061037018952, 36.498425, 13.534, 0.08506744590594195, -0.002000061037018952
1118, 279.25032687187195, 279.2565116882324, 27.75, 0.0, 0.5200158696249275, 0.0, 36.091975, 13.534, 0.08506744590594195, 0.0
1119, 279.50032329559326, 279.5065162181854, 27.75, 0.0, 0.5200158696249275, 0.0, 36.091975, 13.534, 0.08506744590594195, 0.0
1120, 279.75031185150146, 279.75643515586853, 28.25, 0.0, 0.5220159306619465, 0.0, 36.498425, 13.534, 0.09356770531327269, 0.0
1121, 280.00030875205994, 280.0063941478729, 28.0, 0.0, 0.5220159306619465, -0.002000061037018952, 36.2952, 13.534, 0.09356770531327269, -0.002000061037018952
1122, 280.2503402233124, 280.2565393447876, 28.25, 0.0, 0.5220159306619465, 0.0, 36.498425, 13.534, 0.09356770531327269, 0.0
1123, 280.5003170967102, 280.506530046463, 28.0, 0.0, 0.5220159306619465, -0.002000061037018952, 36.2952, 13.534, 0.09356770531327269, -0.002000061037018952
1124, 280.7503206729889, 280.7564797401428, 28.0, 0.0, 0.5220159306619465, -0.002000061037018952, 36.2952, 13.534, 0.09356770531327269, -0.002000061037018952
1125, 281.0003094673157, 281.00640773773193, 28.0, 0.0, 0.5220159306619465, 0.0, 36.2952, 13.534, 0.09356770531327269, 0.0
1126, 281.25031900405884, 281.2564833164215, 28.0, 0.0, 0.5220159306619465, 0.0, 36.2952, 13.534, 0.09356770531327269, 0.0
1127, 281.50030612945557, 281.5064263343811, 28.5, 0.0, 0.5220159306619465, -0.002000061037018952, 36.70165, 13.534, 0.09356770531327269, -0.002000061037018952
1128, 281.75031447410583, 281.75654888153076, 28.25, 0.0, 0.5240159916989654, 0.0, 36.498425, 13.534, 0.10206796472060295, 0.0
1129, 282.0003249645233, 282.00648856163025, 28.25, 0.0, 0.5220159306619465, -0.002000061037018952, 36.498425, 13.534, 0.09356770531327269, -0.002000061037018952
1130, 282.2503204345703, 282.2564492225647, 28.25, 0.0, 0.5220159306619465, 0.0, 36.498425, 13.534, 0.09356770531327269, 0.0
1131, 282.500314950943, 282.50645565986633, 28.5, 0.0, 0.5220159306619465, -0.002000061037018952, 36.70165, 13.534, 0.09356770531327269, -0.002000061037018952
1132, 282.75031208992004, 282.7564022541046, 28.0, 0.0, 0.5220159306619465, -0.002000061037018952, 36.2952, 13.534, 0.09356770531327269, -0.002000061037018952
1133, 283.0003089904785, 283.0063486099243, 28.0, 0.0, 0.5220159306619465, 0.0, 36.2952, 13.534, 0.09356770531327269, 0.0
1134, 283.2502987384796, 283.2559452056885, 28.0, 0.0, 0.5240159916989654, -0.002000061037018952, 36.2952, 13.534, 0.10206796472060295, -0.002000061037018952
1135, 283.5003180503845, 283.5065107345581, 28.5, 0.0, 0.5240159916989654, 0.0, 36.70165, 13.534, 0.10206796472060295, 0.0
1136, 283.750319480896, 283.75644540786743, 28.25, 0.0, 0.5240159916989654, 0.0, 36.498425, 13.534, 0.10206796472060295, 0.0
1137, 284.0003297328949, 284.00656843185425, 28.25, 0.0, 0.5220159306619465, -0.002000061037018952, 36.498425, 13.534, 0.09356770531327269, -0.002000061037018952
1138, 284.2503113746643, 284.25642824172974, 28.75, 0.0, 0.5220159306619465, -0.002000061037018952, 36.904875, 13.534, 0.09356770531327269, -0.002000061037018952
1139, 284.50033926963806, 284.5070734024048, 28.25, 0.0, 0.5200158696249275, 0.0, 36.498425, 13.534, 0.08506744590594195, 0.0
1140, 284.7503128051758, 284.7565052509308, 28.25, 0.0, 0.5220159306619465, 0.0, 36.498425, 13.534, 0.09356770531327269, 0.0
1141, 285.00032687187195, 285.00654911994934, 28.25, 0.0, 0.5220159306619465, -0.002000061037018952, 36.498425, 13.534, 0.09356770531327269, -0.002000061037018952
1142, 285.25047540664673, 285.2570526599884, 27.75, 0.0, 0.5240159916989654, -0.002000061037018952, 36.091975, 13.534, 0.10206796472060295, -0.002000061037018952
1143, 285.5002841949463, 285.50643825531006, 28.0, 0.0, 0.5240159916989654, 0.0, 36.2952, 13.534, 0.10206796472060295, 0.0
1144, 285.75031638145447, 285.75647950172424, 28.25, 0.0, 0.5240159916989654, -0.002000061037018952, 36.498425, 13.534, 0.10206796472060295, -0.002000061037018952
1145, 286.00031042099, 286.00642919540405, 28.75, 0.0, 0.5240159916989654, -0.002000061037018952, 36.904875, 13.534, 0.10206796472060295, -0.002000061037018952
1146, 286.25032663345337, 286.25645899772644, 28.0, 0.0, 0.5240159916989654, -0.002000061037018952, 36.2952, 13.534, 0.10206796472060295, -0.002000061037018952
1147, 286.500324010849, 286.50652027130127, 28.25, 0.0, 0.5220159306619465, 0.0, 36.498425, 13.534, 0.09356770531327269, 0.0
1148, 286.75031876564026, 286.75644731521606, 28.25, 0.0, 0.5240159916989654, -0.002000061037018952, 36.498425, 13.534, 0.10206796472060295, -0.002000061037018952
1149, 287.00030541419983, 287.00649070739746, 27.5, 0.0, 0.5220159306619465, 0.0, 35.88875, 13.534, 0.09356770531327269, 0.0
1150, 287.25032091140747, 287.25643849372864, 28.25, 0.0, 0.5240159916989654, -0.002000061037018952, 36.498425, 13.534, 0.10206796472060295, -0.002000061037018952
1151, 287.5003125667572, 287.50650572776794, 28.25, 0.0, 0.5240159916989654, -0.002000061037018952, 36.498425, 13.534, 0.10206796472060295, -0.002000061037018952
1152, 287.7503139972687, 287.756014585495, 28.0, 0.0, 0.5220159306619465, 0.0, 36.2952, 13.534, 0.09356770531327269, 0.0
1153, 288.0003159046173, 288.0064766407013, 28.5, 0.0, 0.5240159916989654, -0.002000061037018952, 36.70165, 13.534, 0.10206796472060295, -0.002000061037018952
1154, 288.2503128051758, 288.25689125061035, 28.25, 0.0, 0.5200158696249275, -0.002000061037018952, 36.498425, 13.534, 0.08506744590594195, -0.002000061037018952
1155, 288.50032138824463, 288.5065779685974, 28.0, 0.0, 0.5240159916989654, -0.002000061037018952, 36.2952, 13.534, 0.10206796472060295, -0.002000061037018952
1156, 288.7503168582916, 288.75643825531006, 28.5, 0.0, 0.5240159916989654, 0.0, 36.70165, 13.534, 0.10206796472060295, 0.0
1157, 289.0003092288971, 289.0064010620117, 28.5, 0.0, 0.5260160527359844, 0.0, 36.70165, 13.534, 0.11056822412793368, 0.0
1158, 289.25031065940857, 289.256374835968, 28.5, 0.0, 0.5240159916989654, 0.0, 36.70165, 13.534, 0.10206796472060295, 0.0
1159, 289.50234961509705, 289.51068139076233, 28.5, 0.0, 0.5240159916989654, 0.0, 36.70165, 13.534, 0.10206796472060295, 0.0
1160, 289.75028944015503, 289.7564740180969, 28.0, 0.0, 0.5260160527359844, -0.002000061037018952, 36.2952, 13.534, 0.11056822412793368, -0.002000061037018952
1161, 290.0003113746643, 290.00639271736145, 28.25, 0.0, 0.5260160527359844, 0.0, 36.498425, 13.534, 0.11056822412793368, 0.0
1162, 290.2501437664032, 290.2572774887085, 28.25, 0.0, 0.5260160527359844, 0.0, 36.498425, 13.534, 0.11056822412793368, 0.0
1163, 290.50036334991455, 290.50593614578247, 28.25, 0.0, 0.5260160527359844, 0.0, 36.498425, 13.534, 0.11056822412793368, 0.0
1164, 290.7503514289856, 290.75645661354065, 28.25, 0.0, 0.5260160527359844, 0.0, 36.498425, 13.534, 0.11056822412793368, 0.0
1165, 291.000324010849, 291.0064785480499, 28.25, 0.0, 0.5260160527359844, 0.0, 36.498425, 13.534, 0.11056822412793368, 0.0
1166, 291.2503161430359, 291.25639486312866, 28.25, 0.0, 0.5240159916989654, -0.002000061037018952, 36.498425, 13.534, 0.10206796472060295, -0.002000061037018952
1167, 291.5003137588501, 291.50605845451355, 28.25, 0.0, 0.5240159916989654, 0.0, 36.498425, 13.534, 0.10206796472060295, 0.0
1168, 291.7503328323364, 291.7564880847931, 28.5, 0.0, 0.5240159916989654, 0.0, 36.70165, 13.534, 0.10206796472060295, 0.0
1169, 292.0003082752228, 292.0064055919647, 28.25, 0.0, 0.5240159916989654, 0.0, 36.498425, 13.534, 0.10206796472060295, 0.0
1170, 292.2501435279846, 292.25657057762146, 28.25, 0.0, 0.5220159306619465, 0.0, 36.498425, 13.534, 0.09356770531327269, 0.0
1171, 292.50030732154846, 292.5063033103943, 28.5, 0.0, 0.5240159916989654, 0.0, 36.70165, 13.534, 0.10206796472060295, 0.0
1172, 292.7503092288971, 292.75643014907837, 28.25, 0.0, 0.5240159916989654, -0.002000061037018952, 36.498425, 13.534, 0.10206796472060295, -0.002000061037018952
1173, 293.0003082752228, 293.00640392303467, 28.25, 0.0, 0.5240159916989654, -0.002000061037018952, 36.498425, 13.534, 0.10206796472060295, -0.002000061037018952
1174, 293.25031661987305, 293.25645327568054, 28.25, 0.0, 0.5240159916989654, 0.0, 36.498425, 13.534, 0.10206796472060295, 0.0
1175, 293.50032567977905, 293.50620770454407, 28.0, 0.0, 0.5240159916989654, -0.002000061037018952, 36.2952, 13.534, 0.10206796472060295, -0.002000061037018952
1176, 293.7502238750458, 293.75596809387207, 28.5, 0.0, 0.5240159916989654, 0.0, 36.70165, 13.534, 0.10206796472060295, 0.0
1177, 294.00032567977905, 294.00657844543457, 28.75, 0.0, 0.5240159916989654, 0.0, 36.904875, 13.534, 0.10206796472060295, 0.0
1178, 294.25030541419983, 294.25651454925537, 28.25, 0.0, 0.5240159916989654, 0.0, 36.498425, 13.534, 0.10206796472060295, 0.0
1179, 294.5003230571747, 294.5065143108368, 28.5, 0.0, 0.5240159916989654, -0.002000061037018952, 36.70165, 13.534, 0.10206796472060295, -0.002000061037018952
1180, 294.7503228187561, 294.75661516189575, 28.5, 0.0, 0.5260160527359844, 0.0, 36.70165, 13.534, 0.11056822412793368, 0.0
1181, 295.00032782554626, 295.00647592544556, 28.25, 0.0, 0.5240159916989654, 0.0, 36.498425, 13.534, 0.10206796472060295, 0.0
1182, 295.2503101825714, 295.2573592662811, 28.25, 0.0, 0.5240159916989654, 0.0, 36.498425, 13.534, 0.10206796472060295, 0.0
1183, 295.50031042099, 295.5064444541931, 28.0, 0.0, 0.5240159916989654, 0.0, 36.2952, 13.534, 0.10206796472060295, 0.0
1184, 295.7514386177063, 295.75755310058594, 28.5, 0.0, 0.5240159916989654, 0.0, 36.70165, 13.534, 0.10206796472060295, 0.0
1185, 296.0003128051758, 296.00648856163025, 28.25, 0.0, 0.5240159916989654, 0.0, 36.498425, 13.534, 0.10206796472060295, 0.0
1186, 296.2503442764282, 296.256475687027, 28.0, 0.0, 0.5260160527359844, 0.0, 36.2952, 13.534, 0.11056822412793368, 0.0
1187, 296.50034832954407, 296.507422208786, 28.5, 0.0, 0.5200158696249275, 0.0, 36.70165, 13.534, 0.08506744590594195, 0.0
1188, 296.75030612945557, 296.75646471977234, 28.5, 0.0, 0.5200158696249275, 0.0, 36.70165, 13.534, 0.08506744590594195, 0.0
1189, 297.00031757354736, 297.00575852394104, 28.5, 0.0, 0.5220159306619465, 0.0, 36.70165, 13.534, 0.09356770531327269, 0.0
1190, 297.25031757354736, 297.2564628124237, 28.25, 0.0, 0.5220159306619465, 0.0, 36.498425, 13.534, 0.09356770531327269, 0.0
1191, 297.50031995773315, 297.5064458847046, 27.75, 0.0, 0.5220159306619465, 0.0, 36.091975, 13.534, 0.09356770531327269, 0.0
1192, 297.75031566619873, 297.7563853263855, 28.5, 0.0, 0.5220159306619465, -0.002000061037018952, 36.70165, 13.534, 0.09356770531327269, -0.002000061037018952
1193, 298.0003123283386, 298.006459236145, 28.5, 0.0, 0.5220159306619465, 0.0, 36.70165, 13.534, 0.09356770531327269, 0.0
1194, 298.25032138824463, 298.2564835548401, 28.25, 0.0, 0.5220159306619465, 0.0, 36.498425, 13.534, 0.09356770531327269, 0.0
1195, 298.50032091140747, 298.5065248012543, 28.5, 0.0, 0.5220159306619465, -0.002000061037018952, 36.70165, 13.534, 0.09356770531327269, -0.002000061037018952
1196, 298.75032591819763, 298.75661396980286, 28.75, 0.0, 0.5240159916989654, -0.002000061037018952, 36.904875, 13.534, 0.10206796472060295, -0.002000061037018952
1197, 299.0003128051758, 299.00643968582153, 28.5, 0.0, 0.5240159916989654, 0.0, 36.70165, 13.534, 0.10206796472060295, 0.0
1198, 299.2503168582916, 299.25643944740295, 28.5, 0.0, 0.5220159306619465, 0.0, 36.70165, 13.534, 0.09356770531327269, 0.0
1199, 299.50030851364136, 299.50625801086426, 28.75, 0.0, 0.5240159916989654, 0.0, 36.904875, 13.534, 0.10206796472060295, 0.0
1200, 299.75031423568726, 299.75648832321167, 28.5, 0.0, 0.5240159916989654, -0.002000061037018952, 36.70165, 13.534, 0.10206796472060295, -0.002000061037018952
1201, 300.0003137588501, 300.0064995288849, 28.25, 0.0, 0.5260160527359844, 0.0, 36.498425, 13.534, 0.11056822412793368, 0.0
1202, 300.25030851364136, 300.25581455230713, 28.75, 0.0, 0.5220159306619465, -0.002000061037018952, 36.904875, 13.534, 0.09356770531327269, -0.002000061037018952
1203, 300.5003333091736, 300.5062973499298, 28.5, 0.0, 0.5220159306619465, -0.002000061037018952, 36.70165, 13.534, 0.09356770531327269, -0.002000061037018952
1204, 300.7503192424774, 300.75648307800293, 28.5, 0.0, 0.5240159916989654, 0.0, 36.70165, 13.534, 0.10206796472060295, 0.0
1205, 301.0003571510315, 301.007253408432, 28.75, 0.0, 0.5220159306619465, 0.0, 36.904875, 13.534, 0.09356770531327269, 0.0
1206, 301.2503182888031, 301.2564799785614, 28.75, 0.0, 0.5240159916989654, 0.0, 36.904875, 13.534, 0.10206796472060295, 0.0
1207, 301.5003151893616, 301.5064334869385, 28.75, 0.0, 0.5260160527359844, -0.002000061037018952, 36.904875, 13.534, 0.11056822412793368, -0.002000061037018952
1208, 301.75031542778015, 301.7564010620117, 28.75, 0.0, 0.5260160527359844, 0.0, 36.904875, 13.534, 0.11056822412793368, 0.0
1209, 302.00014209747314, 302.00918078422546, 28.5, 0.0, 0.5220159306619465, 0.0, 36.70165, 13.534, 0.09356770531327269, 0.0
1210, 302.250287771225, 302.25646567344666, 28.5, 0.0, 0.5240159916989654, 0.0, 36.70165, 13.534, 0.10206796472060295, 0.0
1211, 302.50032234191895, 302.5064115524292, 28.5, 0.0, 0.5240159916989654, 0.0, 36.70165, 13.534, 0.10206796472060295, 0.0
1212, 302.7503111362457, 302.75641322135925, 28.5, 0.0, 0.5240159916989654, -0.002000061037018952, 36.70165, 13.534, 0.10206796472060295, -0.002000061037018952
1213, 303.0003287792206, 303.0064935684204, 28.5, 0.0, 0.5240159916989654, 0.0, 36.70165, 13.534, 0.10206796472060295, 0.0
1214, 303.2503197193146, 303.2564263343811, 28.75, 0.0, 0.5240159916989654, 0.0, 36.904875, 13.534, 0.10206796472060295, 0.0
1215, 303.50033831596375, 303.50700068473816, 28.5, 0.0, 0.5200158696249275, 0.0, 36.70165, 13.534, 0.08506744590594195, 0.0
1216, 303.75032234191895, 303.75678420066833, 28.5, 0.0, 0.5240159916989654, 0.0, 36.70165, 13.534, 0.10206796472060295, 0.0
1217, 304.00016164779663, 304.0062482357025, 29.0, 0.0, 0.5240159916989654, -0.002000061037018952, 37.1081, 13.534, 0.10206796472060295, -0.002000061037018952
1218, 304.25030755996704, 304.2564730644226, 28.75, 0.0, 0.5260160527359844, 0.0, 36.904875, 13.534, 0.11056822412793368, 0.0
1219, 304.50031900405884, 304.5065174102783, 28.25, 0.0, 0.5260160527359844, -0.002000061037018952, 36.498425, 13.534, 0.11056822412793368, -0.002000061037018952
1220, 304.75031566619873, 304.7564380168915, 28.5, 0.0, 0.5240159916989654, -0.002000061037018952, 36.70165, 13.534, 0.10206796472060295, -0.002000061037018952
1221, 305.0003228187561, 305.0065402984619, 28.75, 0.0, 0.5240159916989654, 0.0, 36.904875, 13.534, 0.10206796472060295, 0.0
1222, 305.25031757354736, 305.25648045539856, 28.25, 0.0, 0.5240159916989654, 0.0, 36.498425, 13.534, 0.10206796472060295, 0.0
1223, 305.50031042099, 305.50639629364014, 28.75, 0.0, 0.5240159916989654, -0.002000061037018952, 36.904875, 13.534, 0.10206796472060295, -0.002000061037018952
1224, 305.75032091140747, 305.75648832321167, 28.25, 0.0, 0.5240159916989654, -0.002000061037018952, 36.498425, 13.534, 0.10206796472060295, -0.002000061037018952
1225, 306.0003182888031, 306.0064482688904, 28.5, 0.0, 0.5240159916989654, -0.002000061037018952, 36.70165, 13.534, 0.10206796472060295, -0.002000061037018952
1226, 306.25031423568726, 306.2564630508423, 28.75, 0.0, 0.5240159916989654, -0.002000061037018952, 36.904875, 13.534, 0.10206796472060295, -0.002000061037018952
1227, 306.50032353401184, 306.50653314590454, 28.5, 0.0, 0.5240159916989654, -0.002000061037018952, 36.70165, 13.534, 0.10206796472060295, -0.002000061037018952
